candidate_id,parent_id,temperature_K,Kdot,threshold_action,F1B_status,K_onset_MPa_sqrt_m,applied_opening_MPa_sqrt_m,model_native_fracture_coordinate_MPa_sqrt_m,opening_action,accessibility,process_updates,one_process_update_per_interval,no_discrete_emission_clock,renewal_m,renewal_tau_s,row_sha256,conservation_relative,initial_radius_m,emitted_total,mobile,retained,wake_mobile,wake_retained,escaped,recovered,radius_m,backstress_Pa,active_shield_Pa_sqrt_m,wake_shield_Pa_sqrt_m,total_shield_Pa_sqrt_m,source_multiplicity
P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,750.0,0.005,0.6931471805599453,FIRST_PASSAGE,3.500285767762723,3.500285767762723,3.500285767762723,0.6931471805599453,FRACTURE_ACCESSIBLE,8,True,True,3.2732414351776242,6.992153587194454e-07,da39d9ca6c9144bb6b30c96687d833f7430e579a2ff2c2cd133ee4dc99c6538d,0.0,1e-06,3.58737778564309e-05,3.58737778564309e-05,2.9870034917259345e-21,0.0,0.0,4.3034071368071265e-22,0.0,1.0000000080119453e-06,116423.55424441563,1.9325398917680752e-20,0.0,1.9325398917680752e-20,96388.62797179742
P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,900.0,0.005,0.6931471805599453,FIRST_PASSAGE,3.500083817097672,3.500083817097672,3.500083817097672,0.6931471805599453,FRACTURE_ACCESSIBLE,8,True,True,3.2732414351776242,6.992153587194454e-07,da39d9ca6c9144bb6b30c96687d833f7430e579a2ff2c2cd133ee4dc99c6538d,1.1519648082658485e-19,1e-06,3.58737778564309e-05,3.5873777856428304e-05,2.6319545829029335e-18,0.0,0.0,7.914857011698331e-20,0.0,1.0000000080119453e-06,116423.5542442173,1.5812873164392082e-17,0.0,1.5812873164392082e-17,96388.62797179742
P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,1050.0,0.005,0.6931471805599453,FIRST_PASSAGE,3.500034989175041,3.500034989175041,3.500034989175041,0.6931471805599453,FRACTURE_ACCESSIBLE,8,True,True,3.2732414351776242,6.992153587194454e-07,da39d9ca6c9144bb6b30c96687d833f7430e579a2ff2c2cd133ee4dc99c6538d,6.098637220230962e-20,1e-06,3.58737778564309e-05,3.587377785602216e-05,4.087368039400269e-16,0.0,0.0,6.426862487292004e-20,0.0,1.0000000080119453e-06,116423.55420672035,2.347332246611798e-15,0.0,2.347332246611798e-15,96388.62797179756
P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,1200.0,0.005,0.6931471805599453,FIRST_PASSAGE,3.5000181544968894,3.5000181544968894,3.5000181544968894,0.6931471805599453,FRACTURE_ACCESSIBLE,8,True,True,3.2732414351776242,6.992153587194454e-07,da39d9ca6c9144bb6b30c96687d833f7430e579a2ff2c2cd133ee4dc99c6538d,2.710505431213761e-20,1e-06,3.5873777856430906e-05,3.587377783725043e-05,1.9180392769907117e-14,0.0,0.0,1.1842910266044208e-19,0.0,1.0000000080119453e-06,116423.55232578317,1.070053159628341e-13,0.0,1.070053159628341e-13,96388.62797180272
P25_TJBSV2_S_026704,P25_TRANSFER_V1_RANK1,300.0,0.005,0.6931471805599453,FIRST_PASSAGE,4.504874633425066,4.504874633425066,4.504874633425066,0.6931471805599453,FRACTURE_ACCESSIBLE,10,True,True,3.2732414351776242,6.992153587194454e-07,e9a92c6597be9c5702733aa2ae660e1321ebc9d4dd02b82da1a224f7f97f6f9f,0.0,1e-06,0.39363509320655954,0.39363509320655954,5.0618594372718425e-43,0.0,0.0,0.0,0.0,1.0000879133171893e-06,12195488.501429413,4.8691596642515945e-42,0.0,4.8691596642515945e-42,94682.075554436
P25_TJBSV2_S_026704,P25_TRANSFER_V1_RANK1,450.0,0.005,0.6931471805599453,FIRST_PASSAGE,4.518259927598553,4.518259927598553,4.518259927598553,0.6931471805599453,FRACTURE_ACCESSIBLE,10,True,True,3.2732414351776242,6.992153587194454e-07,e9a92c6597be9c5702733aa2ae660e1321ebc9d4dd02b82da1a224f7f97f6f9f,0.0,1e-06,5.7627906313817576e-05,5.7627906313817576e-05,1.9647571452800164e-31,0.0,0.0,0.0,0.0,1.000000012870449e-06,147560.02394240812,1.7870072122952017e-30,0.0,1.7870072122952017e-30,96388.53106879308
P25_TJBSV2_S_026704,P25_TRANSFER_V1_RANK1,600.0,0.005,0.6931471805599453,FIRST_PASSAGE,4.534988367171359,4.534988367171359,4.534988367171359,0.6931471805599453,FRACTURE_ACCESSIBLE,10,True,True,3.2732414351776242,6.992153587194454e-07,e9a92c6597be9c5702733aa2ae660e1321ebc9d4dd02b82da1a224f7f97f6f9f,0.0,1e-06,5.7848573718895775e-05,5.7848573718895775e-05,1.0539185578680241e-23,0.0,0.0,0.0,0.0,1.0000000129197323e-06,147842.27067047276,8.968681809749032e-23,0.0,8.968681809749032e-23,96388.53008583935
P25_TJBSV2_S_026704,P25_TRANSFER_V1_RANK1,750.0,0.005,0.6931471805599453,FIRST_PASSAGE,4.551573250972478,4.551573250972478,4.551573250972478,0.6931471805599453,FRACTURE_ACCESSIBLE,10,True,True,3.2732414351776242,6.992153587194454e-07,e9a92c6597be9c5702733aa2ae660e1321ebc9d4dd02b82da1a224f7f97f6f9f,5.421010862427522e-20,1e-06,5.7848573718895775e-05,5.784857371889518e-05,4.533865540556506e-19,0.0,0.0,1.9905956684481414e-19,0.0,1.0000000129197323e-06,147842.27067046976,3.63196983348145e-18,0.0,3.63196983348145e-18,96388.53008583935
P25_TJBSV2_S_026704,P25_TRANSFER_V1_RANK1,900.0,0.005,0.6931471805599453,FIRST_PASSAGE,4.566748387027998,4.566748387027998,4.566748387027998,0.6931471805599453,FRACTURE_ACCESSIBLE,10,True,True,3.2732414351776242,6.992153587194454e-07,e9a92c6597be9c5702733aa2ae660e1321ebc9d4dd02b82da1a224f7f97f6f9f,4.743384504624082e-20,1e-06,5.8069241123937415e-05,5.806924112339114e-05,5.461134089936011e-16,0.0,0.0,2.0832109457326412e-19,0.0,1.0000000129690154e-06,148123.9795810155,4.158033424397264e-15,0.0,4.158033424397264e-15,96388.52910288564
P25_TJBSV2_S_026704,P25_TRANSFER_V1_RANK1,1050.0,0.005,0.6931471805599453,FIRST_PASSAGE,4.580226398253665,4.580226398253665,4.580226398253665,0.6931471805599453,FRACTURE_ACCESSIBLE,10,True,True,3.2732414351776242,6.992153587194454e-07,e9a92c6597be9c5702733aa2ae660e1321ebc9d4dd02b82da1a224f7f97f6f9f,1.8295911660692887e-19,1e-06,5.8069241123937415e-05,5.806924103630951e-05,8.762801439340909e-14,0.0,0.0,7.295071258227662e-20,0.0,1.0000000129690154e-06,148123.97884715477,6.398410757360163e-13,0.0,6.398410757360163e-13,96388.52910288822
P25_TJBSV2_S_026704,P25_TRANSFER_V1_RANK1,1200.0,0.005,0.6931471805599453,FIRST_PASSAGE,4.592078381581789,4.592078381581789,4.592078381581789,0.6931471805599453,FRACTURE_ACCESSIBLE,10,True,True,3.2732414351776242,6.992153587194454e-07,e9a92c6597be9c5702733aa2ae660e1321ebc9d4dd02b82da1a224f7f97f6f9f,1.2874900798265365e-19,1e-06,5.806924112393752e-05,5.80692371788695e-05,3.945068032972035e-12,0.0,0.0,1.1588800381867918e-19,0.0,1.0000000129690154e-06,148123.9426869195,2.7829911606318997e-11,0.0,2.7829911606318997e-11,96388.52910301513
P25_TJBSV2_S_064036,P25_TRANSFER_V1_RANK1,300.0,0.005,0.6931471805599453,FIRST_PASSAGE,4.501190832397832,4.501190832397832,4.501190832397832,0.6931471805599453,FRACTURE_ACCESSIBLE,10,True,True,3.2732414351776242,6.992153587194454e-07,6f78506ba06b6cf1738d94aee5c8ae2d0b74c80c17a775d2aba20ab7d3b02e9b,0.0,1e-06,0.2957723239456123,0.2957723239456123,2.02916032488299e-43,0.0,0.0,0.0,0.0,1.000066056930847e-06,10571364.8797837,1.935995673122295e-42,0.0,1.935995673122295e-42,95097.8512557874
P25_TJBSV2_S_064036,P25_TRANSFER_V1_RANK1,450.0,0.005,0.6931471805599453,FIRST_PASSAGE,4.6641110422553105,4.6641110422553105,4.6641110422553105,0.6931471805599453,FRACTURE_ACCESSIBLE,10,True,True,3.2732414351776242,6.992153587194454e-07,6f78506ba06b6cf1738d94aee5c8ae2d0b74c80c17a775d2aba20ab7d3b02e9b,0.0,1e-06,5.8069241123937415e-05,5.8069241123937415e-05,2.5377279767382e-31,0.0,0.0,0.0,0.0,1.0000000129690154e-06,148123.97958502456,2.3082656686608802e-30,0.0,2.3082656686608802e-30,96388.52910288564
P25_TJBSV2_S_064036,P25_TRANSFER_V1_RANK1,600.0,0.005,0.6931471805599453,FIRST_PASSAGE,5.258151801173145,5.258151801173145,5.258151801173145,0.6931471805599453,FRACTURE_ACCESSIBLE,11,True,True,3.2732414351776242,6.992153587194454e-07,6f78506ba06b6cf1738d94aee5c8ae2d0b74c80c17a775d2aba20ab7d3b02e9b,0.0,1e-06,6.699707657250696e-05,6.699707657250696e-05,4.248911315309062e-23,0.0,0.0,0.0,0.0,1.0000000149629323e-06,159103.67918876515,3.8235977041984453e-22,0.0,3.8235977041984453e-22,96388.48933424248
P25_TJBSV2_S_064036,P25_TRANSFER_V1_RANK1,750.0,0.005,0.6931471805599453,FIRST_PASSAGE,5.661149121990483,5.661149121990483,5.661149121990483,0.6931471805599453,FRACTURE_ACCESSIBLE,12,True,True,3.2732414351776242,6.992153587194454e-07,6f78506ba06b6cf1738d94aee5c8ae2d0b74c80c17a775d2aba20ab7d3b02e9b,9.486769009248164e-20,1e-06,7.690259120001288e-05,7.690259120000821e-05,4.584497001428583e-18,0.0,0.0,1.8635407263599964e-19,0.0,1.000000017175201e-06,170460.1173139527,4.124776082632264e-17,0.0,4.124776082632264e-17,96388.44521062916
P25_TJBSV2_S_064036,P25_TRANSFER_V1_RANK1,900.0,0.005,0.6931471805599453,FIRST_PASSAGE,5.953079614934409,5.953079614934409,5.953079614934409,0.6931471805599453,FRACTURE_ACCESSIBLE,12,True,True,3.2732414351776242,6.992153587194454e-07,6f78506ba06b6cf1738d94aee5c8ae2d0b74c80c17a775d2aba20ab7d3b02e9b,2.0328790734103208e-19,1e-06,8.276560153763162e-05,8.27656015330941e-05,4.53754419413954e-15,0.0,0.0,1.718986778413292e-19,0.0,1.0000000184846287e-06,176838.6675167174,3.932284604908743e-14,0.0,3.932284604908743e-14,96388.41909417587
P25_TJBSV2_S_064036,P25_TRANSFER_V1_RANK1,1050.0,0.005,0.6931471805599453,FIRST_PASSAGE,6.0628247485092635,6.0628247485092635,6.0628247485092635,0.6931471805599453,FRACTURE_ACCESSIBLE,13,True,True,3.2732414351776242,6.992153587194454e-07,6f78506ba06b6cf1738d94aee5c8ae2d0b74c80c17a775d2aba20ab7d3b02e9b,1.3552527156068805e-19,1e-06,9.068817431585271e-05,9.068817279620728e-05,1.5196453781174459e-12,0.0,0.0,1.834885121989628e-19,0.0,1.000000020254033e-06,185109.01513367653,1.335710068709046e-11,0.0,1.335710068709046e-11,96388.38380365272
P25_TJBSV2_S_064036,P25_TRANSFER_V1_RANK1,1200.0,0.005,0.6931471805599453,FIRST_PASSAGE,6.131357851073711,6.131357851073711,6.13135785107371,0.6931471805599453,FRACTURE_ACCESSIBLE,13,True,True,3.2732414351776242,6.992153587194454e-07,6f78506ba06b6cf1738d94aee5c8ae2d0b74c80c17a775d2aba20ab7d3b02e9b,1.3552527156068805e-19,1e-06,9.114789808372811e-05,9.114784172856451e-05,5.635516358387369e-11,0.0,0.0,1.6289833239129285e-19,0.0,1.0000000203567066e-06,185576.61862840306,4.8214193388777e-10,0.0,4.8214193388777e-10,96388.38176018705
P25_TJBSV2_S_038124,P25_TRANSFER_V1_RANK1,300.0,0.005,0.6931471805599453,FIRST_PASSAGE,3.5530283089311334,3.5530283089311334,3.5530283089311334,0.6931471805599453,FRACTURE_ACCESSIBLE,8,True,True,3.2732414351776242,6.992153587194454e-07,6d25be7f7914eb904a367eba99aa36e74c325154869bc0b9926434a2712f7975,0.0,1e-06,0.0007778708900501418,0.0007778708900501418,4.642490835211054e-47,0.0,0.0,0.0,0.0,1.0000001737274228e-06,542133.2647530247,4.105317684365016e-46,0.0,4.105317684365016e-46,96385.32293768867
P25_TJBSV2_S_038124,P25_TRANSFER_V1_RANK1,450.0,0.005,0.6931471805599453,FIRST_PASSAGE,4.085171411428413,4.085171411428413,4.085171411428413,0.6931471805599453,FRACTURE_ACCESSIBLE,9,True,True,3.2732414351776242,6.992153587194454e-07,6d25be7f7914eb904a367eba99aa36e74c325154869bc0b9926434a2712f7975,0.0,1e-06,4.1467083653381566e-05,4.1467083653381566e-05,4.953833682007377e-32,0.0,0.0,0.0,0.0,1.0000000092611378e-06,125171.09247801609,4.242259880328086e-31,0.0,4.242259880328086e-31,96388.60305658428
P25_TJBSV2_S_038124,P25_TRANSFER_V1_RANK1,600.0,0.005,0.6931471805599453,FIRST_PASSAGE,4.779425159905947,4.779425159905947,4.779425159905947,0.6931471805599453,FRACTURE_ACCESSIBLE,10,True,True,3.2732414351776242,6.992153587194454e-07,6d25be7f7914eb904a367eba99aa36e74c325154869bc0b9926434a2712f7975,0.0,1e-06,5.0024075298799925e-05,5.0024075298799925e-05,1.0476107167055514e-23,0.0,0.0,0.0,0.0,1.0000000111722315e-06,137480.73046960312,8.915023936004603e-23,0.0,8.915023936004603e-23,96388.56493975894
P25_TJBSV2_S_038124,P25_TRANSFER_V1_RANK1,750.0,0.005,0.6931471805599453,FIRST_PASSAGE,5.670714858467052,5.670714858467052,5.670714858467052,0.6931471805599453,FRACTURE_ACCESSIBLE,12,True,True,3.2732414351776242,6.992153587194454e-07,6d25be7f7914eb904a367eba99aa36e74c325154869bc0b9926434a2712f7975,1.6263032587282567e-19,1e-06,6.682544638132657e-05,6.68254463813226e-05,3.971956864998542e-18,0.0,0.0,1.6602528190189643e-19,0.0,1.0000000149246008e-06,158899.75606856693,3.573659810812837e-17,0.0,3.573659810812837e-17,96388.490098761
P25_TJBSV2_S_038124,P25_TRANSFER_V1_RANK1,900.0,0.005,0.6931471805599453,FIRST_PASSAGE,6.412274163602976,6.412274163602976,6.412274163602976,0.6931471805599453,FRACTURE_ACCESSIBLE,13,True,True,3.2732414351776242,6.992153587194454e-07,6d25be7f7914eb904a367eba99aa36e74c325154869bc0b9926434a2712f7975,1.4907779871675686e-19,1e-06,8.038116766663062e-05,8.038116765490405e-05,1.1726555111562157e-14,0.0,0.0,1.5601681008031107e-19,0.0,1.0000000179520963e-06,174272.73633347137,1.0606748162827976e-13,0.0,1.0606748162827976e-13,96388.42971550317
P25_TJBSV2_S_038124,P25_TRANSFER_V1_RANK1,1050.0,0.005,0.6931471805599453,FIRST_PASSAGE,6.9521735189553056,6.9521735189553056,6.9521735189553056,0.6931471805599453,FRACTURE_ACCESSIBLE,14,True,True,3.2732414351776242,6.992153587194454e-07,6d25be7f7914eb904a367eba99aa36e74c325154869bc0b9926434a2712f7975,2.981555974335137e-19,1e-06,9.698638982471813e-05,9.698638560223024e-05,4.222487945555774e-12,0.0,0.0,2.3769862082323803e-19,0.0,1.0000000216606583e-06,191428.78965864715,3.8493571864676956e-11,0.0,3.8493571864676956e-11,96388.35574943134
P25_TJBSV2_S_038124,P25_TRANSFER_V1_RANK1,1200.0,0.005,0.6931471805599453,FIRST_PASSAGE,7.329765804020219,7.329765804020219,7.329765804020216,0.6931471805599453,FRACTURE_ACCESSIBLE,15,True,True,3.2732414351776242,6.992153587194454e-07,6d25be7f7914eb904a367eba99aa36e74c325154869bc0b9926434a2712f7975,2.439454888092385e-19,1e-06,0.00010691335816744192,0.0001069129759882876,3.821791543362105e-10,0.0,0.0,2.3320206701339977e-19,0.0,1.0000000238777186e-06,200972.64371757745,3.5144198657914345e-09,0.0,3.5144198657914345e-09,96388.31159861217
P25_TJBSV2_S_005447,P25_TRANSFER_V1_RANK1,300.0,0.005,0.6931471805599453,FIRST_PASSAGE,4.014270228831088,4.014270228831088,4.014270228831088,0.6931471805599453,FRACTURE_ACCESSIBLE,9,True,True,3.2732414351776242,6.992153587194454e-07,461e219864e3258f9d9029fd54f4e72e9ec53da9998df5fb0150d1f648d1cbe2,0.0,1e-06,0.014082134101082475,0.014082134101082475,3.792699381732696e-45,0.0,0.0,0.0,0.0,1.000003145062885e-06,2306675.6661375756,3.5476550754006313e-44,0.0,3.5476550754006313e-44,96326.12055065851
P25_TJBSV2_S_005447,P25_TRANSFER_V1_RANK1,450.0,0.005,0.6931471805599453,FIRST_PASSAGE,7.382908807191317,7.382908807191317,7.382908807191317,0.6931471805599453,FRACTURE_ACCESSIBLE,15,True,True,3.2732414351776242,6.992153587194454e-07,461e219864e3258f9d9029fd54f4e72e9ec53da9998df5fb0150d1f648d1cbe2,0.0,1e-06,829.2716840678706,829.2716840678706,1.847860120467444e-21,0.0,0.0,0.0,0.0,1.1852071267420791e-06,559758522.4027467,1.8130875942217094e-20,0.0,1.8130875942217094e-20,12933.714144173282
P25_TJBSV2_S_005447,P25_TRANSFER_V1_RANK1,600.0,0.005,0.6931471805599453,FIRST_PASSAGE,11.348643187799608,11.348643187799608,11.348643187799608,0.6931471805599453,FRACTURE_ACCESSIBLE,23,True,True,3.2732414351776242,6.992153587194454e-07,461e219864e3258f9d9029fd54f4e72e9ec53da9998df5fb0150d1f648d1cbe2,3.4726722563410518e-15,1e-06,3666.6074091993128,3666.6074091992923,2.0131562456291027e-11,0.0,0.0,1.297451035497943e-11,0.0,1.8188894377990665e-06,1177021787.8305457,1.9832462865529135e-10,0.0,1.9832462865529135e-10,9486.719744737706
P25_TJBSV2_S_005447,P25_TRANSFER_V1_RANK1,750.0,0.005,0.6931471805599453,FIRST_PASSAGE,13.612289706392216,13.612289706392216,13.61228970636526,0.6931471805599453,FRACTURE_ACCESSIBLE,28,True,True,3.2732414351776242,6.992153587194454e-07,461e219864e3258f9d9029fd54f4e72e9ec53da9998df5fb0150d1f648d1cbe2,3.918706002944e-15,1e-06,5570.1736303136,5570.173627576392,2.737206677034749e-06,0.0,0.0,2.2521540405289213e-11,0.0,2.2440263828427616e-06,1450730208.6339595,2.6956009367789046e-05,0.0,2.6956009367789046e-05,9500.64225312271
P25_TJBSV2_S_005447,P25_TRANSFER_V1_RANK1,900.0,0.005,0.6931471805599453,FIRST_PASSAGE,15.02438352794638,15.02438352794638,15.024383495017863,0.6931471805599453,FRACTURE_ACCESSIBLE,31,True,True,3.2732414351776242,6.992153587194454e-07,461e219864e3258f9d9029fd54f4e72e9ec53da9998df5fb0150d1f648d1cbe2,4.069704282345951e-15,1e-06,6704.379276781187,6704.375928920134,0.0033478610557774345,0.0,0.0,2.4364954512985993e-11,0.0,2.4973365741258777e-06,1591561747.4037383,0.03292851710489997,0.0,0.03292851710489997,9639.09184061296
P25_TJBSV2_S_005447,P25_TRANSFER_V1_RANK1,1050.0,0.005,0.6931471805599453,FIRST_PASSAGE,15.963244092908306,15.963244092908306,15.963242339005651,0.6931471805599453,FRACTURE_ACCESSIBLE,32,True,True,3.2732414351776242,6.992153587194454e-07,461e219864e3258f9d9029fd54f4e72e9ec53da9998df5fb0150d1f648d1cbe2,2.7905108802969658e-15,1e-06,7496.253925571943,7496.074953855917,0.1789717160229823,0.0,0.0,2.4901414277580967e-11,0.0,2.6741915557442126e-06,1679657394.903263,1.753902655655672,0.0,1.753902655655672,9781.149781157561
P25_TJBSV2_S_005447,P25_TRANSFER_V1_RANK1,1200.0,0.005,0.6931471805599453,FIRST_PASSAGE,16.795936356364248,16.795936356364248,16.795885445291137,0.6931471805599453,FRACTURE_ACCESSIBLE,34,True,True,3.2732414351776242,6.992153587194454e-07,461e219864e3258f9d9029fd54f4e72e9ec53da9998df5fb0150d1f648d1cbe2,3.832820149051401e-15,1e-06,8542.48516511499,8537.267885097752,5.217280017235188,0.0,0.0,3.4901873492061046e-11,0.0,2.9078537987778397e-06,1728782331.477532,50.911073110187345,0.0,50.911073110187345,10333.986094414522
P25_TJBSV2_S_034272,P25_TRANSFER_V1_RANK1,300.0,0.005,0.6931471805599453,FIRST_PASSAGE,4.006427696075336,4.006427696075336,4.006427696075336,0.6931471805599453,FRACTURE_ACCESSIBLE,9,True,True,3.2732414351776242,6.992153587194454e-07,79c8ed2a8310381cb772e829e938536dfd5b07f101c2dcee235049eed791a91d,0.0,1e-06,0.009685377302952556,0.009685377302952556,2.1293684965265697e-45,0.0,0.0,0.0,0.0,1.0000021631040058e-06,1912980.6105353874,1.987004516847623e-44,0.0,1.987004516847623e-44,96345.6734464777
P25_TJBSV2_S_034272,P25_TRANSFER_V1_RANK1,450.0,0.005,0.6931471805599453,FIRST_PASSAGE,10.902217599390287,10.902217599390287,10.902217599390287,0.6931471805599453,FRACTURE_ACCESSIBLE,22,True,True,3.2732414351776242,6.992153587194454e-07,79c8ed2a8310381cb772e829e938536dfd5b07f101c2dcee235049eed791a91d,1.7637596973575108e-16,1e-06,644.571014361782,644.5710143617821,2.158163140563756e-15,0.0,0.0,0.0,0.0,1.1439566162027578e-06,493500596.82411134,2.1328954696936536e-14,0.0,2.1328954696936536e-14,14133.688106209116
