production_role,condition_role,candidate_id,parent_id,temperature_K,Kdot,threshold_action,F1B_status,K_onset_MPa_sqrt_m,applied_opening_MPa_sqrt_m,model_native_fracture_coordinate_MPa_sqrt_m,opening_action,accessibility,process_updates,one_process_update_per_interval,no_discrete_emission_clock,renewal_m,renewal_tau_s,row_sha256,conservation_relative,initial_radius_m,emitted_total,mobile,retained,wake_mobile,wake_retained,escaped,recovered,radius_m,backstress_Pa,active_shield_Pa_sqrt_m,wake_shield_Pa_sqrt_m,total_shield_Pa_sqrt_m,source_multiplicity,reported_quantity,physical_first_passage_time_s,censor_reason
P25_DBTT_LIKE,MAIN_TEMPERATURE_GRID,P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,1050.0,0.005,0.6931471805599453,FIRST_PASSAGE,36.50378286600229,36.50378286600229,36.47916442423352,0.6931471805599453,FRACTURE_ACCESSIBLE,147,True,True,3.2732414351776242,6.992153587194454e-07,cd798218d21f2a6e071482ba6a08f38bdd08233c76ed95a34404851c290f3582,7.223680299638422e-15,1e-06,21655.594131536225,19156.30417472971,2499.289956806529,0.0,0.0,1.4052059692928433e-10,0.0,5.836497427863701e-06,1601222301.6362956,24618.441768775236,0.0,24618.441768775236,22391.716666794004,MODEL_NATIVE_1D_FIRST_PASSAGE_K_ONSET,7300.756573200458,
P25_DBTT_LIKE,MAIN_TEMPERATURE_GRID,P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,1125.0,0.005,0.6931471805599453,FIRST_PASSAGE,34.93757779462822,34.93757779462822,34.91046188279847,0.6931471805599453,FRACTURE_ACCESSIBLE,140,True,True,3.2732414351776242,6.992153587194454e-07,cd798218d21f2a6e071482ba6a08f38bdd08233c76ed95a34404851c290f3582,4.928172850937094e-15,1e-06,19193.20848626458,16426.72784280699,2766.4806434576117,0.0,0.0,7.043965418711083e-11,0.0,5.286555377443495e-06,1616414551.7577586,27115.91182974768,0.0,27115.91182974768,20091.538436420153,MODEL_NATIVE_1D_FIRST_PASSAGE_K_ONSET,6987.515558925644,
P25_DBTT_LIKE,MAIN_TEMPERATURE_GRID,P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,1200.0,0.005,0.6931471805599453,FIRST_PASSAGE,33.40703132602072,33.40703132602072,33.378591148019154,0.6931471805599453,FRACTURE_ACCESSIBLE,134,True,True,3.2732414351776242,6.992153587194454e-07,cd798218d21f2a6e071482ba6a08f38bdd08233c76ed95a34404851c290f3582,5.567733890159228e-15,1e-06,16988.500321749303,14054.52306213336,2933.977259615954,0.0,0.0,8.475709031933399e-11,0.0,4.794162266356322e-06,1622768742.7461736,28440.17800156506,0.0,28440.17800156506,18148.966217558063,MODEL_NATIVE_1D_FIRST_PASSAGE_K_ONSET,6681.406265204144,
P25_DBTT_LIKE,RATE_ANCHOR,P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,450.0,0.0005,0.6931471805599453,FIRST_PASSAGE,15.601670545797028,15.601670545797028,15.601670545797026,0.6931471805599453,FRACTURE_ACCESSIBLE,63,True,True,3.2732414351776242,6.992153587194454e-07,cd798218d21f2a6e071482ba6a08f38bdd08233c76ed95a34404851c290f3582,3.183891090376813e-15,1e-06,2999.378464131303,2999.3784641311763,1.2649936614986322e-10,0.0,0.0,1.014655026665423e-11,0.0,1.669872465232232e-06,1064554575.038101,1.2502848573284317e-09,0.0,1.2502848573284317e-09,9626.496416727538,MODEL_NATIVE_1D_FIRST_PASSAGE_K_ONSET,31203.341091594055,
P25_DBTT_LIKE,RATE_ANCHOR,P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,450.0,0.05,0.6931471805599453,FIRST_PASSAGE,21.66453290250797,21.66453290250797,21.66453290250269,0.6931471805599453,FRACTURE_ACCESSIBLE,87,True,True,3.2732414351776242,6.992153587194454e-07,cd798218d21f2a6e071482ba6a08f38bdd08233c76ed95a34404851c290f3582,5.200144106625914e-15,1e-06,6646.123253264199,6646.1232527299735,5.34228177441804e-07,0.0,0.0,3.183231456205249e-11,0.0,2.4843258432179144e-06,1584661445.1234493,5.280200236889573e-06,0.0,5.280200236889573e-06,9630.560407449542,MODEL_NATIVE_1D_FIRST_PASSAGE_K_ONSET,433.2906580501593,
P25_DBTT_LIKE,RATE_ANCHOR,P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,750.0,0.0005,0.6931471805599453,FIRST_PASSAGE,25.471755097900214,25.471755097900214,25.47172874655572,0.6931471805599453,FRACTURE_ACCESSIBLE,102,True,True,3.2732414351776242,6.992153587194454e-07,cd798218d21f2a6e071482ba6a08f38bdd08233c76ed95a34404851c290f3582,4.680451140131537e-15,1e-06,10493.158122009128,10490.491450726768,2.666671282366105,0.0,0.0,4.419664640922812e-11,0.0,3.3435114252237832e-06,1326170243.022285,26.3513444963111,0.0,26.3513444963111,15482.205085229041,MODEL_NATIVE_1D_FIRST_PASSAGE_K_ONSET,50943.51019580043,
P25_DBTT_LIKE,RATE_ANCHOR,P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,750.0,0.05,0.6931471805599453,FIRST_PASSAGE,26.62459053385647,26.62459053385647,26.62074737291992,0.6931471805599453,FRACTURE_ACCESSIBLE,107,True,True,3.2732414351776242,6.992153587194454e-07,cd798218d21f2a6e071482ba6a08f38bdd08233c76ed95a34404851c290f3582,4.399259951398918e-15,1e-06,9096.476980243828,8707.610788976715,388.8661912671075,0.0,0.0,4.5428577587937404e-11,0.0,3.0315807199906024e-06,1747549418.1303568,3843.1609365494032,0.0,3843.1609365494032,10658.144341770576,MODEL_NATIVE_1D_FIRST_PASSAGE_K_ONSET,532.4918106771294,
P25_DBTT_LIKE,RATE_ANCHOR,P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,1050.0,0.0005,0.6931471805599453,FIRST_PASSAGE,58.57354091538473,58.57354091538473,58.555923762773965,0.6931471805599453,FRACTURE_ACCESSIBLE,235,True,True,3.2732414351776242,6.992153587194454e-07,cd798218d21f2a6e071482ba6a08f38bdd08233c76ed95a34404851c290f3582,6.316837461544551e-16,1e-06,69110.1297933763,66288.05605940384,1784.8737480966154,0.0,0.0,1037.1999858758995,0.0,1.643485544449847e-05,1420824112.559359,17617.1526107693,0.0,17617.1526107693,71042.69200804233,MODEL_NATIVE_1D_FIRST_PASSAGE_K_ONSET,117147.08183076946,
P25_DBTT_LIKE,RATE_ANCHOR,P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,1050.0,0.05,0.6931471805599453,FIRST_PASSAGE,29.707395885228824,29.707395885228824,29.682183973663694,0.6931471805599453,FRACTURE_ACCESSIBLE,119,True,True,3.2732414351776242,6.992153587194454e-07,cd798218d21f2a6e071482ba6a08f38bdd08233c76ed95a34404851c290f3582,4.397165332779796e-15,1e-06,11582.849277829184,8973.245939758155,2609.6033380710214,0.0,0.0,5.801249072775073e-11,0.0,3.586879879595331e-06,1754180678.2428737,25211.911565129907,0.0,25211.911565129907,12562.804943892104,MODEL_NATIVE_1D_FIRST_PASSAGE_K_ONSET,594.1479177045765,
P40_DBTT_LIKE,MAIN_TEMPERATURE_GRID,P40_TJBSV2_S_038503,P40_TRANSFER_CALIBRATED_GEN2,300.0,0.005,0.6931471805599453,FIRST_PASSAGE,5.020395199097214,5.020395199097214,5.020395199097214,0.6931471805599453,FRACTURE_ACCESSIBLE,21,True,True,3.2732414351776242,6.992153587194454e-07,ea041f4b80940f6153b3a58add12c042475cc2a50c4fa8b8949419f14881536c,0.0,1e-06,12.137212927786225,12.137212927786225,1.163875020852191e-40,0.0,0.0,0.0,0.0,1.0027106898453174e-06,67719194.20816946,1.1345327948819794e-39,0.0,1.1345327948819794e-39,66266.55525503357,MODEL_NATIVE_1D_FIRST_PASSAGE_K_ONSET,1004.0790398194428,
P40_DBTT_LIKE,MAIN_TEMPERATURE_GRID,P40_TJBSV2_S_038503,P40_TRANSFER_CALIBRATED_GEN2,375.0,0.005,0.6931471805599453,FIRST_PASSAGE,12.41425974278337,12.41425974278337,12.41425974278337,0.6931471805599453,FRACTURE_ACCESSIBLE,50,True,True,3.2732414351776242,6.992153587194454e-07,ea041f4b80940f6153b3a58add12c042475cc2a50c4fa8b8949419f14881536c,0.0,1e-06,1414.074593576203,1414.074593576203,5.5020650596113015e-18,0.0,0.0,0.0,0.0,1.3158153081876932e-06,730951322.1858015,5.438095128893557e-17,0.0,5.438095128893557e-17,11025.297440461496,MODEL_NATIVE_1D_FIRST_PASSAGE_K_ONSET,2482.851948556674,
P40_DBTT_LIKE,MAIN_TEMPERATURE_GRID,P40_TJBSV2_S_038503,P40_TRANSFER_CALIBRATED_GEN2,450.0,0.005,0.6931471805599453,FIRST_PASSAGE,22.359663904873738,22.359663904873738,22.359663904859534,0.6931471805599453,FRACTURE_ACCESSIBLE,90,True,True,3.2732414351776242,6.992153587194454e-07,ea041f4b80940f6153b3a58add12c042475cc2a50c4fa8b8949419f14881536c,4.6307579532672164e-15,1e-06,7070.507591683677,7070.507590246736,1.436935200773084e-06,0.0,0.0,3.851852170555503e-11,0.0,2.5791066074271227e-06,1634472389.4558587,1.4202372831448285e-05,0.0,1.4202372831448285e-05,9693.760418777158,MODEL_NATIVE_1D_FIRST_PASSAGE_K_ONSET,4471.932780974747,
P40_DBTT_LIKE,MAIN_TEMPERATURE_GRID,P40_TJBSV2_S_038503,P40_TRANSFER_CALIBRATED_GEN2,525.0,0.005,0.6931471805599453,FIRST_PASSAGE,30.05849125430302,30.05849125430302,30.05848679074568,0.6931471805599453,FRACTURE_ACCESSIBLE,121,True,True,3.2732414351776242,6.992153587194454e-07,ea041f4b80940f6153b3a58add12c042475cc2a50c4fa8b8949419f14881536c,5.537847168964328e-15,1e-06,12153.207894284202,12152.756290180516,0.4516041036843578,0.0,0.0,7.000444672458205e-11,0.0,3.714262114628423e-06,2138077679.4804533,4.463557343220581,0.0,4.463557343220581,10675.467709310642,MODEL_NATIVE_1D_FIRST_PASSAGE_K_ONSET,6011.698250860604,
P40_DBTT_LIKE,MAIN_TEMPERATURE_GRID,P40_TJBSV2_S_038503,P40_TRANSFER_CALIBRATED_GEN2,600.0,0.005,0.6931471805599453,FIRST_PASSAGE,39.5508516738328,39.5508516738328,39.549879256815046,0.6931471805599453,FRACTURE_ACCESSIBLE,159,True,True,3.2732414351776242,6.992153587194454e-07,ea041f4b80940f6153b3a58add12c042475cc2a50c4fa8b8949419f14881536c,4.2853428240210305e-15,1e-06,22072.31786782255,21973.93177767226,98.38609015028405,0.0,0.0,9.82538499904917e-11,0.0,5.92956729546634e-06,2291792072.350746,972.4170177579354,0.0,972.4170177579354,15900.495737507343,MODEL_NATIVE_1D_FIRST_PASSAGE_K_ONSET,7910.170334766561,
P40_DBTT_LIKE,MAIN_TEMPERATURE_GRID,P40_TJBSV2_S_038503,P40_TRANSFER_CALIBRATED_GEN2,675.0,0.005,0.6931471805599453,FIRST_PASSAGE,61.32353741276857,61.32353741276857,61.30291561025415,0.6931471805599453,FRACTURE_ACCESSIBLE,246,True,True,3.2732414351776242,6.992153587194454e-07,ea041f4b80940f6153b3a58add12c042475cc2a50c4fa8b8949419f14881536c,6.7555467567867365e-15,1e-06,56005.79931704885,53919.283482540864,2086.5158345079303,0.0,0.0,4.2944137140911936e-10,0.0,1.350817237786595e-05,2404880045.3611436,20621.802514417264,0.0,20621.802514417264,34520.85039490642,MODEL_NATIVE_1D_FIRST_PASSAGE_K_ONSET,12264.707482553715,
P40_DBTT_LIKE,MAIN_TEMPERATURE_GRID,P40_TJBSV2_S_038503,P40_TRANSFER_CALIBRATED_GEN2,750.0,0.005,0.6931471805599453,FIRST_PASSAGE,73.00296480851247,73.00296480851247,72.92952354560221,0.6931471805599453,FRACTURE_ACCESSIBLE,293,True,True,3.2732414351776242,6.992153587194454e-07,ea041f4b80940f6153b3a58add12c042475cc2a50c4fa8b8949419f14881536c,8.060095054562282e-15,1e-06,72217.08989712216,64782.3486931807,7434.741203941373,0.0,0.0,6.680238584989871e-10,0.0,1.712875488031949e-05,2741343253.52261,73441.26291026972,0.0,73441.26291026972,38403.94677082648,MODEL_NATIVE_1D_FIRST_PASSAGE_K_ONSET,14600.592961702494,
P40_DBTT_LIKE,MAIN_TEMPERATURE_GRID,P40_TJBSV2_S_038503,P40_TRANSFER_CALIBRATED_GEN2,825.0,0.005,0.6931471805599453,FIRST_PASSAGE,73.75876445454176,73.75876445454176,73.66640051566273,0.6931471805599453,FRACTURE_ACCESSIBLE,296,True,True,3.2732414351776242,6.992153587194454e-07,ea041f4b80940f6153b3a58add12c042475cc2a50c4fa8b8949419f14881536c,8.64374365433692e-15,1e-06,69024.31957982558,59607.4146336589,9416.904946166664,0.0,0.0,6.128415623124969e-10,0.0,1.6415690840904513e-05,2931016445.758616,92363.93887903114,0.0,92363.93887903114,34424.616190772096,MODEL_NATIVE_1D_FIRST_PASSAGE_K_ONSET,14751.752890908352,
P40_DBTT_LIKE,MAIN_TEMPERATURE_GRID,P40_TJBSV2_S_038503,P40_TRANSFER_CALIBRATED_GEN2,900.0,0.005,0.6931471805599453,FIRST_PASSAGE,72.8925542309448,72.8925542309448,72.78827745679789,0.6931471805599453,FRACTURE_ACCESSIBLE,292,True,True,3.2732414351776242,6.992153587194454e-07,ea041f4b80940f6153b3a58add12c042475cc2a50c4fa8b8949419f14881536c,9.032239427847616e-15,1e-06,64444.32898225141,53493.861509103444,10950.467473147926,0.0,0.0,6.237144135066379e-10,0.0,1.5392809057552766e-05,3053448291.9578586,104276.7741469043,0.0,104276.7741469043,30985.862353631444,MODEL_NATIVE_1D_FIRST_PASSAGE_K_ONSET,14578.51084618896,
P40_DBTT_LIKE,MAIN_TEMPERATURE_GRID,P40_TJBSV2_S_038503,P40_TRANSFER_CALIBRATED_GEN2,975.0,0.005,0.6931471805599453,FIRST_PASSAGE,71.57837052814567,71.57837052814567,71.46447031730314,0.6931471805599453,FRACTURE_ACCESSIBLE,287,True,True,3.2732414351776242,6.992153587194454e-07,ea041f4b80940f6153b3a58add12c042475cc2a50c4fa8b8949419f14881536c,5.717686245493752e-15,1e-06,59809.15936689179,47250.82985317233,12558.329500258093,0.0,0.0,1.3461717610852084e-05,0.0,1.4357603752806484e-05,3153874438.87808,113900.21084253659,0.0,113900.21084253659,27982.06587245056,MODEL_NATIVE_1D_FIRST_PASSAGE_K_ONSET,14315.674105629134,
P40_DBTT_LIKE,MAIN_TEMPERATURE_GRID,P40_TJBSV2_S_038503,P40_TRANSFER_CALIBRATED_GEN2,1050.0,0.005,0.6931471805599453,FIRST_PASSAGE,70.06935194199421,70.06935194199421,69.94841522454401,0.6931471805599453,FRACTURE_ACCESSIBLE,281,True,True,3.2732414351776242,6.992153587194454e-07,ea041f4b80940f6153b3a58add12c042475cc2a50c4fa8b8949419f14881536c,1.180093469500152e-15,1e-06,55490.196514168914,41468.69548274092,14021.281015272089,0.0,0.0,0.22001615596403212,0.0,1.3393019147029555e-05,3235450388.8593793,120936.71745021275,0.0,120936.71745021275,25444.29228122608,MODEL_NATIVE_1D_FIRST_PASSAGE_K_ONSET,14013.870388398842,
P40_DBTT_LIKE,MAIN_TEMPERATURE_GRID,P40_TJBSV2_S_038503,P40_TRANSFER_CALIBRATED_GEN2,1125.0,0.005,0.6931471805599453,FIRST_PASSAGE,68.62848681603812,68.62848681603812,68.50261526028709,0.6931471805599453,FRACTURE_ACCESSIBLE,275,True,True,3.2732414351776242,6.992153587194454e-07,ea041f4b80940f6153b3a58add12c042475cc2a50c4fa8b8949419f14881536c,1.2636815064780644e-15,1e-06,51819.71738286852,36328.26876861276,15367.01589537645,0.0,0.0,124.43271887937544,0.0,1.2573265010073791e-05,3301014146.8860893,125871.55575102667,0.0,125871.55575102667,23412.653215398754,MODEL_NATIVE_1D_FIRST_PASSAGE_K_ONSET,13725.697363207624,
P40_DBTT_LIKE,MAIN_TEMPERATURE_GRID,P40_TJBSV2_S_038503,P40_TRANSFER_CALIBRATED_GEN2,1200.0,0.005,0.6931471805599453,FIRST_PASSAGE,67.39710798976071,67.39710798976071,67.26793078364545,0.6931471805599453,FRACTURE_ACCESSIBLE,270,True,True,3.2732414351776242,6.992153587194454e-07,ea041f4b80940f6153b3a58add12c042475cc2a50c4fa8b8949419f14881536c,2.084988364883074e-15,1e-06,48855.62352012475,28946.56607684544,16675.60370287075,0.0,0.0,3233.4537404086586,0.0,1.1911272905122484e-05,3354993130.3390794,129177.20611525269,0.0,129177.20611525269,21823.23228511619,MODEL_NATIVE_1D_FIRST_PASSAGE_K_ONSET,13479.421597952141,
P40_DBTT_LIKE,RATE_ANCHOR,P40_TJBSV2_S_038503,P40_TRANSFER_CALIBRATED_GEN2,450.0,0.0005,0.6931471805599453,FIRST_PASSAGE,16.924222175298176,16.924222175298176,16.924222175298162,0.6931471805599453,FRACTURE_ACCESSIBLE,68,True,True,3.2732414351776242,6.992153587194454e-07,ea041f4b80940f6153b3a58add12c042475cc2a50c4fa8b8949419f14881536c,3.1728456480628135e-15,1e-06,3583.119077696948,3583.119077695518,1.4301744934412775e-09,0.0,0.0,1.1084466677857563e-11,0.0,1.8002433965907216e-06,1163544283.6474445,1.413549820289093e-08,0.0,1.413549820289093e-08,9497.903828011249,MODEL_NATIVE_1D_FIRST_PASSAGE_K_ONSET,33848.44435059635,
P40_DBTT_LIKE,RATE_ANCHOR,P40_TJBSV2_S_038503,P40_TRANSFER_CALIBRATED_GEN2,450.0,0.05,0.6931471805599453,FIRST_PASSAGE,29.87062113302292,29.87062113302292,29.87062111680146,0.6931471805599453,FRACTURE_ACCESSIBLE,120,True,True,3.2732414351776242,6.992153587194454e-07,ea041f4b80940f6153b3a58add12c042475cc2a50c4fa8b8949419f14881536c,5.5889124240818865e-15,1e-06,12367.629350731406,12367.627709515386,0.0016412160256833183,0.0,0.0,6.318146006378811e-11,0.0,3.7621503792628003e-06,2161698776.22024,0.01622145900272162,0.0,0.01622145900272162,10695.054777399258,MODEL_NATIVE_1D_FIRST_PASSAGE_K_ONSET,597.4124226604583,
P40_DBTT_LIKE,RATE_ANCHOR,P40_TJBSV2_S_038503,P40_TRANSFER_CALIBRATED_GEN2,750.0,0.0005,0.6931471805599453,RAMP_CENSORED,,,,0.3805283315307272,RAMP_CENSORED,320,True,True,3.2732414351776242,6.992153587194454e-07,ea041f4b80940f6153b3a58add12c042475cc2a50c4fa8b8949419f14881536c,7.558797129923244e-15,1e-06,115509.76943746566,115044.07946811154,465.6899693540908,0.0,0.0,9.052333328175922e-10,0.0,2.6797616051728288e-05,1893738346.097399,4602.299739457773,0.0,4602.299739457773,86948.28062706212,MODEL_NATIVE_1D_FIRST_PASSAGE_K_ONSET,,RAMP_CENSORED
P40_DBTT_LIKE,RATE_ANCHOR,P40_TJBSV2_S_038503,P40_TRANSFER_CALIBRATED_GEN2,750.0,0.05,0.6931471805599453,FIRST_PASSAGE,62.59123332283228,62.59123332283228,62.495136601848415,0.6931471805599453,FRACTURE_ACCESSIBLE,251,True,True,3.2732414351776242,6.992153587194454e-07,ea041f4b80940f6153b3a58add12c042475cc2a50c4fa8b8949419f14881536c,5.2072790877949135e-15,1e-06,43315.26738567802,33232.040339189705,10083.227046488226,0.0,0.0,3.163336259954889e-10,0.0,1.0673905875109736e-05,3292125120.9196224,96096.72098386707,0.0,96096.72098386707,19929.50658117151,MODEL_NATIVE_1D_FIRST_PASSAGE_K_ONSET,1251.8246664566454,
