production_role,condition_role,candidate_id,parent_id,temperature_K,Kdot,threshold_action,F1B_status,K_onset_MPa_sqrt_m,applied_opening_MPa_sqrt_m,model_native_fracture_coordinate_MPa_sqrt_m,opening_action,accessibility,process_updates,one_process_update_per_interval,no_discrete_emission_clock,renewal_m,renewal_tau_s,row_sha256,conservation_relative,initial_radius_m,emitted_total,mobile,retained,wake_mobile,wake_retained,escaped,recovered,radius_m,backstress_Pa,active_shield_Pa_sqrt_m,wake_shield_Pa_sqrt_m,total_shield_Pa_sqrt_m,source_multiplicity,reported_quantity,physical_first_passage_time_s,censor_reason
P40_DBTT_LIKE,MAIN_TEMPERATURE_GRID,P40_TJBSV2_S_038503,P40_TRANSFER_CALIBRATED_GEN2,750.0,0.005,0.6931471805599453,FIRST_PASSAGE,73.00296480851247,73.00296480851247,72.92952354560221,0.6931471805599453,FRACTURE_ACCESSIBLE,293,True,True,3.273241435177624,6.992153587194454e-07,ea041f4b80940f6153b3a58add12c042475cc2a50c4fa8b8949419f14881536c,8.060095054562282e-15,1e-06,72217.08989712216,64782.3486931807,7434.741203941373,0.0,0.0,6.680238584989871e-10,0.0,1.712875488031949e-05,2741343253.52261,73441.26291026972,0.0,73441.26291026972,38403.94677082648,MODEL_NATIVE_1D_FIRST_PASSAGE_K_ONSET,14600.592961702494,
P40_DBTT_LIKE,MAIN_TEMPERATURE_GRID,P40_TJBSV2_S_038503,P40_TRANSFER_CALIBRATED_GEN2,1050.0,0.005,0.6931471805599453,FIRST_PASSAGE,70.06935194199421,70.06935194199421,69.94841522454401,0.6931471805599453,FRACTURE_ACCESSIBLE,281,True,True,3.273241435177624,6.992153587194454e-07,ea041f4b80940f6153b3a58add12c042475cc2a50c4fa8b8949419f14881536c,1.180093469500152e-15,1e-06,55490.196514168914,41468.69548274092,14021.281015272089,0.0,0.0,0.2200161559640321,0.0,1.3393019147029557e-05,3235450388.8593793,120936.71745021276,0.0,120936.71745021276,25444.29228122608,MODEL_NATIVE_1D_FIRST_PASSAGE_K_ONSET,14013.870388398842,
P40_DBTT_LIKE,RATE_ANCHOR,P40_TJBSV2_S_038503,P40_TRANSFER_CALIBRATED_GEN2,450.0,0.0005,0.6931471805599453,FIRST_PASSAGE,16.924222175298176,16.924222175298176,16.924222175298162,0.6931471805599453,FRACTURE_ACCESSIBLE,68,True,True,3.273241435177624,6.992153587194454e-07,ea041f4b80940f6153b3a58add12c042475cc2a50c4fa8b8949419f14881536c,3.172845648062814e-15,1e-06,3583.119077696948,3583.119077695518,1.4301744934412775e-09,0.0,0.0,1.1084466677857565e-11,0.0,1.8002433965907216e-06,1163544283.6474445,1.413549820289093e-08,0.0,1.413549820289093e-08,9497.903828011247,MODEL_NATIVE_1D_FIRST_PASSAGE_K_ONSET,33848.44435059635,
P40_DBTT_LIKE,RATE_ANCHOR,P40_TJBSV2_S_038503,P40_TRANSFER_CALIBRATED_GEN2,450.0,0.05,0.6931471805599453,FIRST_PASSAGE,29.87062113302292,29.87062113302292,29.87062111680146,0.6931471805599453,FRACTURE_ACCESSIBLE,120,True,True,3.273241435177624,6.992153587194454e-07,ea041f4b80940f6153b3a58add12c042475cc2a50c4fa8b8949419f14881536c,5.5889124240818865e-15,1e-06,12367.629350731406,12367.627709515386,0.0016412160256833,0.0,0.0,6.318146006378811e-11,0.0,3.7621503792628e-06,2161698776.22024,0.0162214590027216,0.0,0.0162214590027216,10695.054777399258,MODEL_NATIVE_1D_FIRST_PASSAGE_K_ONSET,597.4124226604583,
P40_DBTT_LIKE,RATE_ANCHOR,P40_TJBSV2_S_038503,P40_TRANSFER_CALIBRATED_GEN2,750.0,0.0005,0.6931471805599453,RAMP_CENSORED,,,,0.3805283315307272,RAMP_CENSORED,320,True,True,3.273241435177624,6.992153587194454e-07,ea041f4b80940f6153b3a58add12c042475cc2a50c4fa8b8949419f14881536c,7.558797129923244e-15,1e-06,115509.76943746566,115044.07946811154,465.6899693540908,0.0,0.0,9.052333328175922e-10,0.0,2.6797616051728288e-05,1893738346.097399,4602.299739457773,0.0,4602.299739457773,86948.28062706212,MODEL_NATIVE_1D_FIRST_PASSAGE_K_ONSET,,RAMP_CENSORED
P40_DBTT_LIKE,RATE_ANCHOR,P40_TJBSV2_S_038503,P40_TRANSFER_CALIBRATED_GEN2,750.0,0.05,0.6931471805599453,FIRST_PASSAGE,62.59123332283228,62.59123332283228,62.495136601848415,0.6931471805599453,FRACTURE_ACCESSIBLE,251,True,True,3.273241435177624,6.992153587194454e-07,ea041f4b80940f6153b3a58add12c042475cc2a50c4fa8b8949419f14881536c,5.2072790877949135e-15,1e-06,43315.26738567802,33232.040339189705,10083.227046488226,0.0,0.0,3.1633362599548886e-10,0.0,1.0673905875109736e-05,3292125120.9196224,96096.72098386708,0.0,96096.72098386708,19929.50658117151,MODEL_NATIVE_1D_FIRST_PASSAGE_K_ONSET,1251.8246664566454,
P40_DBTT_LIKE,RATE_ANCHOR,P40_TJBSV2_S_038503,P40_TRANSFER_CALIBRATED_GEN2,1050.0,0.0005,0.6931471805599453,RAMP_CENSORED,,,,0.0879299565421549,RAMP_CENSORED,320,True,True,3.273241435177624,6.992153587194454e-07,ea041f4b80940f6153b3a58add12c042475cc2a50c4fa8b8949419f14881536c,3.1823353589880804e-15,1e-06,96027.03213933918,20958.237387423913,6735.348902158882,0.0,0.0,68333.44584975608,0.0,2.2446398151273095e-05,2385163807.002116,66314.76424376758,0.0,66314.76424376758,57836.796231450455,MODEL_NATIVE_1D_FIRST_PASSAGE_K_ONSET,,RAMP_CENSORED
P40_DBTT_LIKE,RATE_ANCHOR,P40_TJBSV2_S_038503,P40_TRANSFER_CALIBRATED_GEN2,1050.0,0.05,0.6931471805599453,FIRST_PASSAGE,71.23005056102656,71.23005056102656,71.07692300418506,0.6931471805599453,FRACTURE_ACCESSIBLE,285,True,True,3.273241435177624,6.992153587194454e-07,ea041f4b80940f6153b3a58add12c042475cc2a50c4fa8b8949419f14881536c,5.149464294971186e-15,1e-06,49453.399792501106,27412.068202837203,22041.3315896639,0.0,0.0,2.5642088458172335e-10,0.0,1.2044778519709892e-05,3727105500.4834986,153127.5568415001,0.0,153127.5568415001,19865.27366067171,MODEL_NATIVE_1D_FIRST_PASSAGE_K_ONSET,1424.601011220531,
P25_WEAK_T,MAIN_TEMPERATURE_GRID,P25_TJBSV2_S_026704,P25_TRANSFER_V1_RANK1,450.0,0.005,0.6931471805599453,FIRST_PASSAGE,4.523342885367299,4.523342885367299,4.523342885367299,0.6931471805599453,FRACTURE_ACCESSIBLE,19,True,True,3.273241435177624,6.992153587194454e-07,1254ddb33b41e99ee33c2add105d0727b5c360a46ac49f968edabb7d7392c77f,0.0,1e-06,5.630390187034134e-05,5.630390187034134e-05,1.5682126844776508e-31,0.0,0.0,0.0,0.0,1.0000000125747498e-06,145855.07421500955,1.4083194319847635e-30,0.0,1.4083194319847635e-30,96388.53696651616,MODEL_NATIVE_1D_FIRST_PASSAGE_K_ONSET,904.6685770734598,
P25_WEAK_T,MAIN_TEMPERATURE_GRID,P25_TJBSV2_S_026704,P25_TRANSFER_V1_RANK1,750.0,0.005,0.6931471805599453,FIRST_PASSAGE,4.582627212237512,4.582627212237512,4.582627212237512,0.6931471805599453,FRACTURE_ACCESSIBLE,19,True,True,3.273241435177624,6.992153587194454e-07,1254ddb33b41e99ee33c2add105d0727b5c360a46ac49f968edabb7d7392c77f,4.743384504624082e-20,1e-06,5.740723889742672e-05,5.740723889742619e-05,3.752582971081719e-19,0.0,0.0,2.009312697758685e-19,0.0,1.0000000128211658e-06,147277.2362943131,2.9485958762619322e-18,0.0,2.9485958762619322e-18,96388.5320517469,MODEL_NATIVE_1D_FIRST_PASSAGE_K_ONSET,916.5254424475024,
P25_WEAK_T,MAIN_TEMPERATURE_GRID,P25_TJBSV2_S_026704,P25_TRANSFER_V1_RANK1,1050.0,0.005,0.6931471805599453,FIRST_PASSAGE,4.633357542098072,4.633357542098072,4.633357542098072,0.6931471805599453,FRACTURE_ACCESSIBLE,19,True,True,3.273241435177624,6.992153587194454e-07,1254ddb33b41e99ee33c2add105d0727b5c360a46ac49f968edabb7d7392c77f,8.809142651444725e-20,1e-06,5.762790630265701e-05,5.762790622628952e-05,7.636740684027486e-14,0.0,0.0,1.6679931616009292e-19,0.0,1.000000012870449e-06,147560.02260482384,5.465418308349072e-13,0.0,5.465418308349072e-13,96388.53106879776,MODEL_NATIVE_1D_FIRST_PASSAGE_K_ONSET,926.6715084196144,
P25_WEAK_T,RATE_ANCHOR,P25_TJBSV2_S_026704,P25_TRANSFER_V1_RANK1,450.0,0.0005,0.6931471805599453,FIRST_PASSAGE,4.312350172845607,4.312350172845607,4.312350172845607,0.6931471805599453,FRACTURE_ACCESSIBLE,18,True,True,3.273241435177624,6.992153587194454e-07,1254ddb33b41e99ee33c2add105d0727b5c360a46ac49f968edabb7d7392c77f,0.0,1e-06,5.194495439848699e-05,5.194495439848699e-05,8.654409619075727e-32,0.0,0.0,0.0,0.0,1.000000011601235e-06,140095.43400044242,7.542250491355791e-31,0.0,7.542250491355791e-31,96388.55638327522,MODEL_NATIVE_1D_FIRST_PASSAGE_K_ONSET,8624.700345691213,
P25_WEAK_T,RATE_ANCHOR,P25_TJBSV2_S_026704,P25_TRANSFER_V1_RANK1,450.0,0.05,0.6931471805599453,FIRST_PASSAGE,4.790824271415903,4.790824271415903,4.790824271415903,0.6931471805599453,FRACTURE_ACCESSIBLE,20,True,True,3.273241435177624,6.992153587194454e-07,1254ddb33b41e99ee33c2add105d0727b5c360a46ac49f968edabb7d7392c77f,0.0,1e-06,6.015332216883155e-05,6.015332216883155e-05,2.3429143008113796e-31,0.0,0.0,0.0,0.0,1.000000013434468e-06,150758.60325090794,2.1445941261421816e-30,0.0,2.1445941261421816e-30,96388.51981943556,MODEL_NATIVE_1D_FIRST_PASSAGE_K_ONSET,95.81648542831805,
P25_WEAK_T,RATE_ANCHOR,P25_TJBSV2_S_026704,P25_TRANSFER_V1_RANK1,750.0,0.0005,0.6931471805599453,FIRST_PASSAGE,4.378377233482068,4.378377233482068,4.378377233482068,0.6931471805599453,FRACTURE_ACCESSIBLE,18,True,True,3.273241435177624,6.992153587194454e-07,1254ddb33b41e99ee33c2add105d0727b5c360a46ac49f968edabb7d7392c77f,1.694065894508601e-19,1e-06,5.194495439848699e-05,5.1944954398486846e-05,2.3481595651660816e-19,0.0,0.0,7.24594189972084e-20,0.0,1.000000011601235e-06,140095.43400040973,1.770088295290916e-18,0.0,1.770088295290916e-18,96388.55638327522,MODEL_NATIVE_1D_FIRST_PASSAGE_K_ONSET,8756.754466964136,
P25_WEAK_T,RATE_ANCHOR,P25_TJBSV2_S_026704,P25_TRANSFER_V1_RANK1,750.0,0.05,0.6931471805599453,FIRST_PASSAGE,5.009073942149471,5.009073942149471,5.009073942149471,0.6931471805599453,FRACTURE_ACCESSIBLE,21,True,True,3.273241435177624,6.992153587194454e-07,1254ddb33b41e99ee33c2add105d0727b5c360a46ac49f968edabb7d7392c77f,1.626303258728257e-19,1e-06,6.295457228822666e-05,6.295457228822609e-05,6.443338179702599e-19,0.0,0.0,8.760835303671627e-20,0.0,1.000000014060091e-06,154228.96180476816,5.305314121276889e-18,0.0,5.305314121276889e-18,96388.50734139064,MODEL_NATIVE_1D_FIRST_PASSAGE_K_ONSET,100.18147884298942,
P25_WEAK_T,RATE_ANCHOR,P25_TJBSV2_S_026704,P25_TRANSFER_V1_RANK1,1050.0,0.0005,0.6931471805599453,FIRST_PASSAGE,4.424951986765013,4.424951986765013,4.424951986765013,0.6931471805599453,FRACTURE_ACCESSIBLE,18,True,True,3.273241435177624,6.992153587194454e-07,1254ddb33b41e99ee33c2add105d0727b5c360a46ac49f968edabb7d7392c77f,9.486769009248164e-20,1e-06,5.194495439848701e-05,5.1944954347791626e-05,5.0695390061121894e-14,0.0,0.0,8.982188835590817e-20,0.0,1.000000011601235e-06,140095.42480515328,3.48085542708739e-13,0.0,3.48085542708739e-13,96388.55638330575,MODEL_NATIVE_1D_FIRST_PASSAGE_K_ONSET,8849.903973530025,
P25_WEAK_T,RATE_ANCHOR,P25_TJBSV2_S_026704,P25_TRANSFER_V1_RANK1,1050.0,0.05,0.6931471805599453,FIRST_PASSAGE,5.130370141478546,5.130370141478546,5.130370141478546,0.6931471805599453,FRACTURE_ACCESSIBLE,21,True,True,3.273241435177624,6.992153587194454e-07,1254ddb33b41e99ee33c2add105d0727b5c360a46ac49f968edabb7d7392c77f,1.761828530288945e-19,1e-06,6.666990648257308e-05,6.666990632548867e-05,1.570845148618187e-13,0.0,0.0,7.97303882803378e-20,0.0,1.000000014889863e-06,158714.72391191506,1.2124357294143152e-12,0.0,1.2124357294143152e-12,96388.49079160788,MODEL_NATIVE_1D_FIRST_PASSAGE_K_ONSET,102.60740282957092,
P40_WEAK_T,MAIN_TEMPERATURE_GRID,P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,450.0,0.005,0.6931471805599453,FIRST_PASSAGE,6.535570573859864,6.535570573859864,6.535570573859864,0.6931471805599453,FRACTURE_ACCESSIBLE,27,True,True,3.273241435177624,6.992153587194454e-07,a44d7e2427d4b03e6d1b498aba366e6face499f1863cf888922859e8798bba9c,0.0,1e-06,0.0001191075307207,0.0001191075307207,2.1962719811676016e-28,0.0,0.0,0.0,0.0,1.0000000266011296e-06,212139.67875841015,2.1541748101825077e-27,0.0,2.1541748101825077e-27,96388.25721154676,MODEL_NATIVE_1D_FIRST_PASSAGE_K_ONSET,1307.114114771973,
P40_WEAK_T,MAIN_TEMPERATURE_GRID,P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,750.0,0.005,0.6931471805599453,FIRST_PASSAGE,6.762249766329231,6.762249766329231,6.762249766329231,0.6931471805599453,FRACTURE_ACCESSIBLE,28,True,True,3.273241435177624,6.992153587194454e-07,a44d7e2427d4b03e6d1b498aba366e6face499f1863cf888922859e8798bba9c,3.2526065174565133e-19,1e-06,0.0001235216449712,0.0001235216449711,9.698518011093006e-17,0.0,0.0,3.2120994828597915e-19,0.0,1.000000027586965e-06,216034.85692138816,9.270878953267464e-16,0.0,9.270878953267464e-16,96388.23754923376,MODEL_NATIVE_1D_FIRST_PASSAGE_K_ONSET,1352.4499532658465,
P40_WEAK_T,MAIN_TEMPERATURE_GRID,P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,1050.0,0.005,0.6931471805599453,FIRST_PASSAGE,6.941958176122546,6.941958176122546,6.941958176122546,0.6931471805599453,FRACTURE_ACCESSIBLE,28,True,True,3.273241435177624,6.992153587194454e-07,a44d7e2427d4b03e6d1b498aba366e6face499f1863cf888922859e8798bba9c,3.2526065174565133e-19,1e-06,0.00012467325299,0.0001246732461307,6.859308369117439e-12,0.0,0.0,2.7860766519766057e-19,0.0,1.000000027844162e-06,217039.42203527305,6.299573892782781e-11,0.0,6.299573892782781e-11,96388.23242030788,MODEL_NATIVE_1D_FIRST_PASSAGE_K_ONSET,1388.3916352245092,
P40_WEAK_T,RATE_ANCHOR,P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,450.0,0.0005,0.6931471805599453,FIRST_PASSAGE,6.288629291258623,6.288629291258623,6.288629291258623,0.6931471805599453,FRACTURE_ACCESSIBLE,26,True,True,3.273241435177624,6.992153587194454e-07,a44d7e2427d4b03e6d1b498aba366e6face499f1863cf888922859e8798bba9c,0.0,1e-06,0.0001145286821102,0.0001145286821102,8.961915744126615e-29,0.0,0.0,0.0,0.0,1.000000025578503e-06,208022.0768331782,8.76373256080939e-28,0.0,8.76373256080939e-28,96388.27760766837,MODEL_NATIVE_1D_FIRST_PASSAGE_K_ONSET,12577.258582517245,
P40_WEAK_T,RATE_ANCHOR,P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,450.0,0.05,0.6931471805599453,FIRST_PASSAGE,7.005718639057062,7.005718639057062,7.005718639057062,0.6931471805599453,FRACTURE_ACCESSIBLE,29,True,True,3.273241435177624,6.992153587194454e-07,a44d7e2427d4b03e6d1b498aba366e6face499f1863cf888922859e8798bba9c,0.0,1e-06,0.000130711724495,0.000130711724495,6.852684416891526e-28,0.0,0.0,0.0,0.0,1.0000000291927764e-06,222233.52168344572,6.738659876225644e-27,0.0,6.738659876225644e-27,96388.20552163514,MODEL_NATIVE_1D_FIRST_PASSAGE_K_ONSET,140.11437278114124,
P40_WEAK_T,RATE_ANCHOR,P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,750.0,0.0005,0.6931471805599453,FIRST_PASSAGE,6.307264278579958,6.307264278579958,6.307264278579958,0.6931471805599453,FRACTURE_ACCESSIBLE,26,True,True,3.273241435177624,6.992153587194454e-07,a44d7e2427d4b03e6d1b498aba366e6face499f1863cf888922859e8798bba9c,1.8973538018496328e-19,1e-06,0.0001122361929829,0.0001122361929829,2.7617815674198307e-17,0.0,0.0,2.528774367623744e-19,0.0,1.000000025066505e-06,205929.5923818895,2.588435049383406e-16,0.0,2.588435049383406e-16,96388.287819386,MODEL_NATIVE_1D_FIRST_PASSAGE_K_ONSET,12614.528557159916,
P40_WEAK_T,RATE_ANCHOR,P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,750.0,0.05,0.6931471805599453,FIRST_PASSAGE,7.813981352145267,7.813981352145267,7.813981352145267,0.6931471805599453,FRACTURE_ACCESSIBLE,32,True,True,3.273241435177624,6.992153587194454e-07,a44d7e2427d4b03e6d1b498aba366e6face499f1863cf888922859e8798bba9c,3.52365706057789e-19,1e-06,0.0001582422814266,0.0001582422814251,1.4673842487743604e-15,0.0,0.0,4.0439867530982464e-19,0.0,1.000000035341371e-06,244519.53662423303,1.431581283864916e-14,0.0,1.431581283864916e-14,96388.08288940448,MODEL_NATIVE_1D_FIRST_PASSAGE_K_ONSET,156.27962704290533,
P40_WEAK_T,RATE_ANCHOR,P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,1050.0,0.0005,0.6931471805599453,FIRST_PASSAGE,6.28051135612875,6.28051135612875,6.28051135612875,0.6931471805599453,FRACTURE_ACCESSIBLE,26,True,True,3.273241435177624,6.992153587194454e-07,a44d7e2427d4b03e6d1b498aba366e6face499f1863cf888922859e8798bba9c,2.0328790734103208e-19,1e-06,0.0001050629699819,0.0001050629676963,2.2855621962200244e-12,0.0,0.0,1.618196888725237e-19,0.0,1.0000000234644582e-06,199239.96553541673,2.0295783724304498e-11,0.0,2.0295783724304498e-11,96388.31977344304,MODEL_NATIVE_1D_FIRST_PASSAGE_K_ONSET,12561.0227122575,
P40_WEAK_T,RATE_ANCHOR,P40_TJBSV2_S_038278,P40_TRANSFER_CALIBRATED_GEN2,1050.0,0.05,0.6931471805599453,FIRST_PASSAGE,8.242781946209108,8.242781946209108,8.242781946209107,0.6931471805599453,FRACTURE_ACCESSIBLE,33,True,True,3.273241435177624,6.992153587194454e-07,a44d7e2427d4b03e6d1b498aba366e6face499f1863cf888922859e8798bba9c,3.52365706057789e-19,1e-06,0.000166264460907,0.0001662643443933,1.1651364917908222e-10,0.0,0.0,4.6597741222829885e-19,0.0,1.0000000371330212e-06,250640.6205668936,1.1205260193474675e-09,0.0,1.1205260193474675e-09,96388.047157359,MODEL_NATIVE_1D_FIRST_PASSAGE_K_ONSET,164.85563892418216,
